"month","variable","inflow","outflow","total_flow","net_flow","lat","lon","capacity"
1,"University Pl & E 14 St",5.14200054510766,5.08721722540202,10.2292177705097,0.054783319705642,40.734814,-73.992085,61
1,"W 13 St & 7 Ave",2.60629599345871,2.64813300626874,5.25442899972745,-0.04183701281003,40.73781509,-73.99994661,47
1,"W 15 St & 7 Ave",3.386345053148,3.33496865630962,6.72131370945762,0.0513763968383754,40.73935542,-73.99931783,79
1,"W 18 St & 6 Ave",4.18683565004088,4.1952848187517,8.38212046879259,-0.00844916871082102,40.73971301,-73.99456405,69
1,"W 20 St & 7 Ave",3.36890160806759,3.44916871082039,6.81807031888798,-0.0802671027527939,40.74238787,-73.99726235,44
1,"W 22 St & 10 Ave",3.49141455437449,3.58353774870537,7.07495230307986,-0.0921231943308807,40.74691959,-74.00451887,75
1,"W 22 St & 8 Ave",3.55491959662033,3.62864540746798,7.18356500408831,-0.0737258108476424,40.74475148,-73.99915362,66
1,"W 29 St & 9 Ave",1.29054238212047,1.31302807304443,2.6035704551649,-0.0224856909239575,40.7500727,-73.99839279,29
1,"W 37 St & 10 Ave",2.82093213409648,2.90910329790134,5.73003543199782,-0.0881711638048515,40.75660359,-73.9979009,39
1,"W 37 St & 5 Ave",2.18342872717362,2.32897247206323,4.51240119923685,-0.145543744889616,40.75038009,-73.98338988,60
1,"W 4 St & 7 Ave S",3.22485690923957,3.35241210139002,6.5772690106296,-0.12755519215045,40.73401143,-74.00293877,28
1,"W 47 St & 10 Ave",2.6369582992641,2.74570727718724,5.38266557645135,-0.10874897792314,40.76269882,-73.99301222,39
1,"W 53 St & 10 Ave",2.49795584627964,2.56473153447806,5.0626873807577,-0.0667756881984189,40.76669671,-73.99061728,29
1,"Washington Park",0.668710820387026,0.773916598528209,1.44262741891524,-0.105205778141183,40.6917823,-73.9737299,24
1,"Washington Square E",0.635050422458436,0.653311529026983,1.28836195148542,-0.0182611065685473,40.73049393,-73.9957214,62
1,"West St & Chambers St",4.0145816298719,4.07331698010357,8.08789860997547,-0.0587353502316708,40.71754834,-74.01322069,113
1,"Willoughby Ave & Hall St",1.01417279912783,1.17729626601254,2.19146906514037,-0.16312346688471,40.69196035,-73.96536851,51
1,"6 Ave & Broome St",1.90501499046062,1.91264649768329,3.81766148814391,-0.00763150722267647,40.72431,-74.00473,72
1,"8 Ave & W 52 St",2.90365222131371,3.02998092123194,5.93363314254565,-0.126328699918234,40.76370739,-73.9851615,31
1,"9 Ave & W 22 St",4.40515126737531,4.47070046334151,8.87585173071682,-0.0655491959662031,40.7454973,-74.00197139,61
1,"Adelphi St & Myrtle Ave",1.27078222949032,1.33769419460343,2.60847642409376,-0.0669119651131098,40.69308257,-73.97178913,28
1,"Atlantic Ave & Furman St",0.761787953120741,0.77200872172254,1.53379667484328,-0.0102207686017989,40.69165183,-73.9999786,37
1,"Broadway & W 53 St",2.19651131098392,2.42545652766421,4.62196783864813,-0.228945216680295,40.76344058,-73.98268129,85
1,"Broadway & W 56 St",2.40583265194876,2.83973834832379,5.24557100027255,-0.433905696375034,40.7652654,-73.98192338,117
1,"Carlton Ave & Flushing Ave",0.665985282093213,0.622512946306896,1.28849822840011,0.0434723357863178,40.697787,-73.973736,46
1,"Clermont Ave & Park Ave",0.55233033524121,0.580130825838103,1.13246116107931,-0.0278004905968929,40.69573398,-73.97129668,19
1,"Columbia St & Rivington St",1.53420550558735,1.6064322703734,3.14063777596075,-0.0722267647860451,40.71739973,-73.98016555,42
1,"Concord St & Bridge St",0.457890433360589,0.493322431180158,0.951212864540747,-0.0354319978195693,40.69766564,-73.98476437,19
1,"DeKalb Ave & S Portland Ave",0.8075769964568,0.903924775143091,1.71150177159989,-0.0963477786862905,40.68981035,-73.97493121,23
1,"E 11 St & 1 Ave",3.14813300626874,3.2623330607795,6.41046606704824,-0.114200054510766,40.72953837,-73.98426726,61
1,"E 2 St & 2 Ave",2.01662578359226,1.97696920141728,3.99359498500954,0.0396565821749795,40.72502876,-73.99069656,84
1,"E 30 St & Park Ave S",2.54347233578632,2.65167620605069,5.19514854183701,-0.108203870264377,40.74444921,-73.98303529,58
1,"E 31 St & 3 Ave",3.21150177159989,3.32760970291633,6.53911147451622,-0.116107931316435,40.74394314,-73.97966069,65
1,"E 47 St & Park Ave",4.16884709730172,4.34450804033797,8.51335513763969,-0.17566094303625,40.75510267,-73.97498696,111
1,"E 51 St & Lexington Ave",1.78182065958027,1.88225674570728,3.66407740528754,-0.10043608612701,40.75714758,-73.97207836,75
1,"E 53 St & Lexington Ave",1.68915235759062,1.73862087762333,3.42777323521395,-0.0494685200327063,40.75828065,-73.97069431,57
1,"E 58 St & 3 Ave",2.56350504224584,2.63055328427364,5.19405832651949,-0.0670482420278007,40.76095756,-73.96724467,49
1,"Front St & Gold St",0.63600436086127,0.635186699373126,1.2711910602344,0.000817661488143884,40.70224,-73.982578,37
1,"Grand Army Plaza & Central Park S",3.02711910602344,3.19692014172799,6.22403924775143,-0.169801035704551,40.7643971,-73.97371465,96
1,"Great Jones St",3.81956936494958,3.86658490051785,7.68615426546743,-0.0470155355682746,40.72743423,-73.99379025,23
1,"Hudson St & Reade St",1.64935949850095,1.69269555737258,3.34205505587353,-0.0433360588716272,40.71625008,-74.0091059,55
1,"John St & William St",1.16312346688471,1.221586263287,2.38470973017171,-0.0584627964022895,40.70862144,-74.00722156,43
1,"Lafayette Ave & St James Pl",0.720087217225402,0.914963205233034,1.63505042245844,-0.194875988007632,40.68851534,-73.9647628,39
1,"Lispenard St & Broadway",2.12414826928318,2.09934587080948,4.22349414009267,0.0248023984736983,40.71939226,-74.00247214,79
1,"MacDougal St & Prince St",3.11638048514582,3.0816298718997,6.19801035704552,0.0347506132461159,40.72710258,-74.00297088,54
1,"Metropolitan Ave & Bedford Ave",2.38988825292995,2.40556009811938,4.79544835104933,-0.0156718451894249,40.71534825,-73.96024116,55
1,"Norfolk St & Broome St",2.7755519215045,2.88866176069774,5.66421368220223,-0.11310983919324,40.7172274,-73.98802084,59
1,"Rivington St & Chrystie St",1.66339602071409,1.70782229490324,3.37121831561733,-0.0444262741891523,40.72110063,-73.9919254,64
1,"Rivington St & Ridge St",1.49591169255928,1.62523848460071,3.12115017715999,-0.129326792041428,40.71850211,-73.98329859,61
1,"Stanton St & Chrystie St",2.47696920141728,2.47056418642682,4.9475333878441,0.00640501499046042,40.72229346,-73.99147535,47
1,"W 13 St & 5 Ave",2.08272008721723,2.12360316162442,4.20632324884165,-0.0408830744071951,40.735445,-73.99431,43
1,"W 17 St & 8 Ave",2.45789043336059,2.52030526028891,4.9781956936495,-0.0624148269283182,40.74177603,-74.00149746,74
1,"W 20 St & 8 Ave",2.8236576723903,2.88539111474516,5.70904878713546,-0.061733442354865,40.74345335,-74.00004031,84
1,"W 27 St & 7 Ave",3.81098391932407,3.94548923412374,7.75647315344781,-0.134505314799673,40.746647,-73.993915,49
1,"W 46 St & 11 Ave",1.8615426546743,1.91782502044154,3.77936767511584,-0.0562823657672391,40.76341379,-73.99667444,25
1,"W 52 St & 11 Ave",1.75960752248569,1.85963477786863,3.61924230035432,-0.100027255382938,40.76727216,-73.99392888,55
1,"Watts St & Greenwich St",1.70141727991278,1.7681929681112,3.46961024802398,-0.0667756881984192,40.72405549,-74.00965965,35
1,"6 Ave & Canal St",1.62373943853911,1.58435541019351,3.20809484873262,0.0393840283455984,40.72243797,-74.00566443,73
1,"Allen St & Hester St",2.63150722267648,2.77814118288362,5.4096484055601,-0.146633960207141,40.71605866,-73.99190759,117
1,"Allen St & Stanton St",2.62292177705097,2.73575906241483,5.35868083946579,-0.11283728536386,40.722055,-73.989111,49
1,"Barclay St & Church St",2.21272826383211,2.27745979831017,4.49018806214227,-0.0647315344780597,40.71291224,-74.01020234,37
1,"Barrow St & Hudson St",3.01717089125102,3.09403107113655,6.11120196238757,-0.0768601798855273,40.73172428,-74.00674436,45
1,"Broadway & Battery Pl",2.02834559825566,1.77023712183156,3.79858272008722,0.258108476424094,40.70463334,-74.01361706,47
1,"Broadway & E 14 St",5.2914963205233,5.40637775960752,10.6978740801308,-0.114881439084219,40.73454567,-73.99074142,114
1,"Central Park S & 6 Ave",2.84096484055601,3.037884982284,5.87884982284001,-0.196920141727992,40.76590936,-73.97634151,73
1,"Cliff St & Fulton St",1.42245843554102,1.47042790951213,2.89288634505315,-0.0479694739711094,40.70838,-74.00495,65
1,"E 16 St & 5 Ave",3.55410193513219,3.62946306895612,7.18356500408831,-0.0753611338239302,40.73726186,-73.99238967,63
1,"E 27 St & 1 Ave",3.2288089397656,3.34314527119106,6.57195421095666,-0.114336331425456,40.739445,-73.976806,87
1,"E 45 St & 3 Ave",1.8907059144181,1.96961024802398,3.86031616244208,-0.0789043336058872,40.75255434,-73.97282625,46
1,"E 60 St & York Ave",0.643772144998637,0.6778413736713,1.32161351866994,-0.0340692286726628,40.759107,-73.959223,33
1,"Henry St & Grand St",2.70073589533933,2.80825838103025,5.50899427636958,-0.107522485690924,40.714211,-73.981095,36
1,"Lafayette Ave & Classon Ave",0.714908694467157,0.809348596347779,1.52425729081494,-0.0944399018806215,40.68900443,-73.96023854,27
1,"Lefferts Pl & Franklin Ave",0.588443717634233,0.645543744889616,1.23398746252385,-0.057100027255383,40.680342423,-73.9557689392,25
1,"Old Fulton St",0.930771327337149,0.815208503679477,1.74597983101663,0.115562823657672,40.70277159,-73.99383605,39
1,"S 4 St & Wythe Ave",1.74993186154265,1.84246388661761,3.59239574816026,-0.0925320250749524,40.71285887,-73.96590294,24
1,"Vesey Pl & River Terrace",3.01117470700463,3.08353774870537,6.09471245571,-0.0723630417007359,40.7153379,-74.01658354,57
1,"W 21 St & 6 Ave",7.46511310983919,7.69814663396021,15.1632597437994,-0.233033524121014,40.74173969,-73.99415556,74
1,"W 54 St & 9 Ave",1.84069228672663,2.03556827473426,3.87626056146089,-0.194875988007631,40.76584941,-73.98690506,44
1,"W 59 St & 10 Ave",2.09825565549196,2.25756336876533,4.35581902425729,-0.159307713273372,40.770513,-73.988038,117
1,"Bank St & Hudson St",2.12401199236849,2.19133278822567,4.31534478059417,-0.067320795857182,40.73652889,-74.00618026,27
1,"E 15 St & 3 Ave",3.46388661760698,3.57495230307986,7.03883892068684,-0.111065685472881,40.734232,-73.986923,77
1,"E 25 St & 2 Ave",3.41973289724721,3.64200054510766,7.06173344235487,-0.222267647860452,40.73912601,-73.97973776,79
1,"E 32 St & Park Ave",3.86454074679749,4.09798310166258,7.96252384846007,-0.233442354865085,40.7457121,-73.98194829,55
1,"Lafayette St & E 8 St",5.0509675660943,5.132597437994,10.1835650040883,-0.0816298718997004,40.7302066052995,-73.9910262823105,105
1,"St Marks Pl & 1 Ave",2.88675388389207,2.9941400926683,5.88089397656037,-0.107386208776234,40.72779126,-73.98564945,69
1,"W 41 St & 8 Ave",5.55192150449714,5.57481602616517,11.1267375306623,-0.0228945216680296,40.75640548,-73.9900262,103
1,"W 45 St & 8 Ave",2.71191060234396,2.95298446443173,5.66489506677569,-0.241073862087763,40.75929124,-73.98859651,65
1,"Washington Pl & 6 Ave",2.00299809212319,2.03761242845462,4.04061052057781,-0.0346143363314257,40.73224119,-74.00026394,76
1,"Lexington Ave & E 29 St",2.34750613246116,2.42940855819024,4.7769146906514,-0.0819024257290812,40.7431155537649,-73.9821535348892,54
1,"W 24 St & 7 Ave",4.10970291632597,4.25429272281276,8.36399563913873,-0.144589806486781,40.74487634,-73.99529885,79
1,"W Broadway & Spring St",1.78590896702099,1.60098119378577,3.38689016080676,0.184927773235214,40.7249467235942,-74.0016585588455,66
1,"Carmine St & 6 Ave",4.03624965930771,4.01253747615154,8.04878713545925,0.0237121831561735,40.73038599,-74.00214988,63
1,"Cumberland St & Lafayette Ave",0.836195148541837,0.928318342872717,1.76451349141455,-0.0921231943308805,40.68753406,-73.97265183,31
1,"W 16 St & The High Line",2.65276642136822,2.77950395203053,5.43227037339875,-0.126737530662306,40.74334935,-74.00681753,60
1,"1 Ave & E 44 St",2.00245298446443,2.0918506405015,4.09430362496593,-0.0893976560370673,40.75001986,-73.96905301,87
1,"3 Ave & Schermerhorn St",0.691332788225675,0.701281002998092,1.39261379122377,-0.00994821477241759,40.68683208,-73.9796772,35
1,"Cadman Plaza E & Red Cross Pl",0.82433905696375,0.886617606977378,1.71095666394113,-0.0622785500136277,40.69991755,-73.98971773,39
1,"Cadman Plaza E & Tillary St",0.409375851730717,0.46852003270646,0.877895884437176,-0.0591441809757427,40.69597683,-73.99014892,52
1,"DeKalb Ave & Hudson Ave",1.93213409648406,1.40119923684928,3.33333333333333,0.530934859634778,40.689888,-73.981013,74
1,"E 53 St & Madison Ave",2.03134369037885,2.12087762333061,4.15222131370946,-0.0895339329517579,40.7597108,-73.97402311,51
1,"Franklin St & W Broadway",1.36999182338512,1.36644862360316,2.73644044698828,0.00354319978195683,40.71911552,-74.00666661,33
1,"Lawrence St & Willoughby St",1.64404469882802,1.6852003270646,3.32924502589261,-0.0411556282365766,40.69236178,-73.98631746,39
1,"W 42 St & 8 Ave",3.12987189970019,3.13736713000818,6.26723902970837,-0.0074952303079856,40.7575699,-73.99098507,41
1,"West Thames St",1.79572090487871,1.8644044698828,3.66012537476152,-0.0686835650040885,40.70834698,-74.01713445,73
1,"10 Ave & W 28 St",2.58953393295176,2.65521940583265,5.24475333878441,-0.0656854728808942,40.75066386,-74.00176802,69
1,"Bedford Ave & S 9 St",0.295312074134642,0.359225947124557,0.654538021259199,-0.0639138729899155,40.70853074,-73.96408963,23
1,"Broad St & Bridge St",0.924502589261379,0.917552466612156,1.84205505587353,0.00695012264922312,40.70365182,-74.01167797,49
1,"Canal St & Rutgers St",3.35173071681657,3.50163532297629,6.85336603979286,-0.149904606159716,40.71427487,-73.98990025,45
1,"Centre St & Worth St",1.29204142818207,1.36753883892069,2.65958026710275,-0.0754974107386208,40.71494807,-74.00234482,82
1,"Columbia Heights & Cranberry St",0.354728808939766,0.422867266285091,0.777596075224857,-0.0681384573453257,40.70037867,-73.99548059,37
1,"E 17 St & Broadway",6.54551648950668,6.39411283728536,12.939629326792,0.151403652221314,40.73704984,-73.99009296,97
1,"Harrison St & Hudson St",0.951076587626056,0.993867538838921,1.94494412646498,-0.0427909512128645,40.71870987,-74.0090009,39
1,"Henry St & Atlantic Ave",1.21504497138185,1.2492504769692,2.46429544835105,-0.0342055055873536,40.69089272,-73.99612349,23
1,"LaGuardia Pl & W 3 St",2.6793404197329,2.65917143635868,5.33851185609158,0.0201689833742162,40.72917025,-73.99810231,51
1,"Madison St & Montgomery St",1.25592804578904,1.30812210411556,2.56405014990461,-0.0521940583265195,40.713126,-73.984844,20
1,"W 34 St & 11 Ave",1.95298446443173,1.94399018806214,3.89697465249387,0.00899427636958317,40.75594159,-74.0021163,80
1,"11 Ave & W 59 St",2.22512946306896,2.30771327337149,4.53284273644045,-0.0825838103025349,40.7714967105444,-73.9904603362083,24
1,"Bus Slip & State St",0.763014445352957,0.729762878168438,1.4927773235214,0.033251567184519,40.701907,-74.013942,69
1,"Cherry St",1.06732079585718,1.10956663941128,2.17688743526847,-0.042245843554102,40.71219906,-73.97948148,36
1,"Clinton St & Grand St",3.26696647587899,3.42504769692014,6.69201417279913,-0.158081221041156,40.71559509,-73.9870295,69
1,"Clinton St & Joralemon St",1.43772144998637,1.51839738348324,2.95611883346961,-0.0806759334968656,40.69239502,-73.99337909,50
1,"E 12 St & 3 Ave",2.48855273916599,2.51594439901881,5.00449713818479,-0.027391659852821,40.73223272,-73.98889957,70
1,"E 3 St & 1 Ave",1.3687653311529,1.39234123739439,2.76110656854729,-0.0235759062414826,40.72467721,-73.98783413,59
1,"E 47 St & 1 Ave",1.19623875715454,1.22281275551921,2.41905151267375,-0.0265739983646769,40.75206862,-73.96784384,70
1,"E 55 St & 2 Ave",2.28604524393568,2.37244480784955,4.65849005178523,-0.086399563913873,40.75797322,-73.96603308,29
1,"Lexington Ave & E 24 St",2.42055055873535,2.48964295448351,4.91019351321886,-0.06909239574816,40.74025878,-73.98409214,79
1,"Maiden Ln & Pearl St",1.26805669119651,1.27773235213955,2.54578904333606,-0.0096756609430364,40.70706456,-74.00731853,29
1,"Murray St & West St",1.68724448078495,1.67606977378032,3.36331425456528,0.0111747070046333,40.71503,-74.01246,61
1,"Reade St & Broadway",1.45094031071137,1.50245298446443,2.9533932951758,-0.0515126737530662,40.71450451,-74.00562789,62
1,"S Portland Ave & Hanson Pl",0.726628509130553,0.761106568547288,1.48773507767784,-0.0344780594167348,40.68539567,-73.97431458,27
1,"St James Pl & Oliver St",1.50258926137912,1.52902698282911,3.03161624420823,-0.0264377214499865,40.71307916,-73.99851193,48
1,"Stanton St & Mangin St",0.978740801308258,1.02057781411829,1.99931861542655,-0.04183701281003,40.71782143,-73.97628939,19
1,"W 25 St & 6 Ave",3.40446988280185,3.51853366039793,6.92300354319978,-0.114063777596075,40.74395411,-73.99144871,51
1,"W 43 St & 6 Ave",1.30185336603979,1.3848460070864,2.68669937312619,-0.0829926410466066,40.75527307,-73.98316936,63
1,"W 52 St & 5 Ave",1.83687653311529,1.82229490324339,3.65917143635868,0.0145816298718997,40.75992262,-73.97648516,61
1,"W 56 St & 6 Ave",0.963886617606977,0.944944126464977,1.90883074407195,0.0189424911420005,40.76340613,-73.97722479,54
1,"1 Ave & E 30 St",3.14949577541564,3.20387026437721,6.35336603979286,-0.05437448896157,40.74144387,-73.97536082,38
1,"11 Ave & W 27 St",2.77609702916326,2.80934859634778,5.58544562551104,-0.0332515671845188,40.751396,-74.005226,45
1,"12 Ave & W 40 St",2.94099209593895,2.8003543199782,5.74134641591714,0.140637775960752,40.76087502,-74.00277668,76
1,"9 Ave & W 45 St",3.36208776233306,3.46593077132734,6.8280185336604,-0.103843008994276,40.76019252,-73.9912551,31
1,"Broadway & Berry St",1.33973834832379,1.44126464976833,2.78100299809212,-0.101526301444535,40.7103612992258,-73.9653038978577,34
1,"Broadway & W 38 St",1.77473426001635,1.87053693104388,3.64527119106023,-0.0958026710275279,40.7529728216068,-73.9873489737511,68
1,"Clark St & Henry St",1.49386753883892,1.85786317797765,3.35173071681657,-0.36399563913873,40.69760127,-73.99344559,43
1,"Clinton St & Tillary St",0.561324611610793,0.611610793131643,1.17293540474244,-0.0502861815208503,40.6962329712932,-73.9914205670357,33
1,"DeKalb Ave & Vanderbilt Ave",0.904742436631235,1.13750340692287,2.0422458435541,-0.232760970291633,40.68940747,-73.96885458,23
1,"Duffield St & Willoughby St",0.999046061597165,1.03366039792859,2.03270645952576,-0.0346143363314255,40.69221589,-73.9842844,48
1,"E 19 St & 3 Ave",2.30839465794494,2.52548378304715,4.8338784409921,-0.217089125102208,40.73624527,-73.98473765,35
1,"E 33 St & 5 Ave",2.84668847097302,3.03747615153993,5.88416462251295,-0.190787680566912,40.74765947,-73.98490707,60
1,"FDR Drive & E 35 St",2.48364677023712,2.51117470700463,4.99482147724176,-0.0275279367675116,40.744219,-73.97121214,123
1,"Greenwich Ave & 8 Ave",4.00422458435541,4.0087217225402,8.01294630689561,-0.00449713818479136,40.7390169121,-74.0026376103,75
1,"Market St & Cherry St",1.02275824475334,1.0393840283456,2.06214227309894,-0.0166257835922594,40.71076228,-73.99400398,45
1,"Pike St & Monroe St",1.09498500953938,1.14840556009812,2.2433905696375,-0.0534205505587353,40.71173107,-73.99193043,27
1,"South St & Gouverneur Ln",1.50081766148814,1.47124557100027,2.97206323248842,0.0295720904878713,40.70355377,-74.00670227,43
1,"South St & Whitehall St",1.11610793131644,1.08244753338784,2.19855546470428,0.033660397928591,40.70122128,-74.01234218,55
1,"W 11 St & 6 Ave",2.32311256473153,2.4009266830199,4.72403924775143,-0.0778141182883618,40.73532427,-73.99800419,47
1,"W 43 St & 10 Ave",3.39670209866449,3.46252384846007,6.85922594712456,-0.0658217497955844,40.76009437,-73.99461843,117
1,"W 51 St & 6 Ave",1.31221041155628,1.29326792041428,2.60547833197056,0.0189424911420004,40.7606597,-73.98042047,81
1,"Wythe Ave & Metropolitan Ave",2.12346688470973,2.11706186971927,4.240528754429,0.00640501499046042,40.716887,-73.963198,57
1,"Bialystoker Pl & Delancey St",1.1691196511311,1.34478059416735,2.51390024529845,-0.17566094303625,40.71622644,-73.98261206,33
1,"Broadway & W 37 St",1.27323521395476,1.42450258926138,2.69773780321614,-0.151267375306623,40.75172632,-73.98753523,57
1,"E 23 St & 1 Ave",3.61433633142546,3.76301444535296,7.37735077677841,-0.148678113927501,40.736502,-73.97809472,27
1,"E 56 St & 3 Ave",0.798582720087217,0.812210411556282,1.6107931316435,-0.0136276914690652,40.75934501,-73.96759673,79
1,"E 56 St & Madison Ave",1.13464159171436,1.13682202234941,2.27146361406378,-0.00218043063505058,40.761573,-73.972628,33
1,"Grand St & Greene St",1.5117198146634,1.53761242845462,3.04933224311802,-0.0258926137912237,40.7217000523561,-74.002381414175,45
1,"Leonard St & Church St",1.53733987462524,1.56227855001363,3.09961842463887,-0.0249386753883891,40.717571,-74.005549,54
1,"Liberty St & Broadway",1.7681929681112,1.90051785227582,3.66871082038703,-0.132324884164623,40.70905623,-74.01043382,67
1,"MacDougal St & Washington Sq",1.98609975470155,2.00367947669665,3.9897792313982,-0.0175797219950939,40.73226398,-73.99852205,33
1,"Monroe St & Classon Ave",0.385799945489234,0.470973017170891,0.856772962660125,-0.0851730716816571,40.6845683,-73.95881081,19
1,"Sullivan St & Washington Sq",2.20836740256201,2.21109294085582,4.41946034341782,-0.00272553829381295,40.73047747,-73.99906065,25
1,"W 44 St & 5 Ave",2.80062687380758,2.90147179067866,5.70209866448624,-0.100844916871082,40.75500254,-73.98014437,68
1,"W 56 St & 10 Ave",2.09116925592805,2.21436358680839,4.30553284273644,-0.123194330880349,40.768254,-73.988639,43
1,"Washington Pl & Broadway",2.32433905696375,2.38716271463614,4.71150177159989,-0.0628236576723902,40.72903917,-73.99404649,27
1,"Washington St & Gansevoort St",2.57917688743527,2.67715998909785,5.25633687653312,-0.0979831016625785,40.739323,-74.008119,51
1,"1 Ave & E 18 St",3.58203870264377,3.78263832106841,7.36467702371218,-0.200599618424639,40.7338121919663,-73.9805442094803,54
1,"Broadway & W 36 St",1.89029708367403,2.04020168983374,3.93049877350777,-0.149904606159717,40.75097711,-73.98765428,78
